id,Operator
3259,Queen Airmotive - Air Taxi
3260,Penninsula Airways - Air Taxi
3261,Eagle Airways
3262,Aeropesca Colombia
3263,Cascade Airways
3264,Orcon Inc. - Air Taxi
3265,Military - Soviet Navy
3266,Walker - Watts Aviation - Air Taxi
3267,Private - Corporate
3268,Helicopter - Air Taxi
3269,VOTEC
3270,Berkshire Aviation - Air Taxi
3271,Military - U.S. Air Force
3272,Air Chaparral - Air Taxi
3273,Military - French Naval Aviation
3274,Military - U.S. Air Force
3275,LOT Polish Airlines
3276,Galena Air Service - Air Taxi
3277,Talair
3278,Urcupina
3279,Freedom International
3280,Air US / Private
3281,Airfast Indonesia
3282,Military - U.S. Air Force
3283,Austral Lineas Aeras (Argentina)
3284,TAAG Angola Airlines
3285,Lineas Aereas
3286,TAME
3287,Military - Ecuadorean Air Force
3288,Shanair Inc. - Air Taxi
3289,Military - Egyptian Air Force
3290,Aeroflot
3291,Taiwan Airlines
3292,Taxi Aéreo el Venado
3293,Dan Air Services
3294,G & W Aviation
3295,TAR
3296,Somali Airlines
3297,Air Taxi
3298,Air Madagascar
3299,Transamazonica
3300,Aeromexico
3301,Skagway Air Service - Air Taxi
3302,Far Eastern Air Transport
3303,Aeroflot / Military - Russian Air Force
3304,Aeroflot
3305,Taxi Aereo el Venado
3306,Aeroflot /Military - Russian
3307,Military - U.S. Air Force
3308,Military - Turkish Air Force
3309,Military - Iranian Air Force
3310,Sky Train Air
3311,NLM (Nederlandse Luchtvaart Maatschappij)
3312,Oefag Flugdienst
3313,Aerolineas Argo
3314,Cameroon Airlines
3315,Aeromexico
3316,Moyer Aviation - Air Taxi
3317,Aeroflot
3318,Royal Nepal Airlines
3319,Guyana Airways
3320,Inex Adria Aviopromet (Yugoslavia)
3321,Private - Parajump air show
3322,Spernak Airways - Air Taxi
3323,Hudson Air Service - Air Taxi
3324,Bristow Helicopters
3325,ACES Colombia
3326,Linair Express
3327,Sun West Airline - Air Taxi
3328,Aeroflot
3329,Air Taxi
3330,Air Florida
3331,Military - Ethiopian Air Force
3332,World Airways
3333,Tarom
3334,Military - French Air Force
3335,Military - Republiof South Korea Air Force
3336,Military - Indian Air Force
3337,Japan Air Lines
3338,Trans Air Services
3339,LAC Columbia
3340,Pilgrim Airlines
3341,Wideroe's Flyveselksap
3342,British Airways
3343,Aeroflot
3344,Private
3345,Military - U.S. Air Force
3346,Garuda Indonesia Airlines
3347,Aeropesca Colombia
3348,Air Taxi
3349,Military - U.S. Air Force
3350,CAAC
3351,Air Taxi
3352,Okanagan Helicopters
3353,Alyemda
3354,Military - U.S. Air Force
3355,Military - Royal British Navy
3356,VASP
3357,Pelita Air Service
3358,Military - Republiof South Korea Air Force
3359,VASP
3360,TABA
3361,Air India
3362,Air Affaires Gabon
3363,Aeroflot
3364,Pan American World Airways
3365,Philippine Air Lines
3366,Air Taxi
3367,Western Helicopter
3368,Air Taxi
3369,Air Taxi
3370,Pan American World Airways
3371,Burma Airways
3372,Aeroflot / Aeroflot
3373,Military - Nicaraguan Air Force
3374,Inter Island Air Services
3375,Military - U.S. Air Force
3376,Aerolineas Condor
3377,Cia Brasiliera de Tratores
3378,Military - U.S. Army
3379,Spantax
3380,Air Taxi
3381,Central Mountain Air Services
3382,Air Taxi
3383,Aeroflot
3384,Air Taxi
3385,Far Eastern Air Transport
3386,Air Taxi
3387,TAAG Angola Airlines
3388,Aerolineas Centrales de Colombia
3389,Air Taxi - Basco Flying Service Inc.
3390,Pioneer Airlines
3391,Military - Nicaraguan Air Force
3392,Air Taxi - Tyee Airlines Inc.
3393,Aeronor Chile
3394,Air Taxi - Custom Air Transport Inc.
3395,Rijnmond Air Services
3396,Aeroflot
3397,CAAC
3398,RepubliAirlines
3399,United Air Lines
3400,Talair
3401,Turkish Airlines (THY)
3402,Military - U.S. Air Force
3403,Air Taxi
3404,Aeroleo Taxi Aereo
3405,Bakhtar Afghan Airlines
3406,Avensa
3407,Air Taxi
3408,Central Airlines
3409,Total
3410,Munz Northern Airlines
3411,Air Liberia
3412,Aeroflot
3413,Japan Air Self-Defence Force
3414,Military - Japan Maritime Self Defense Force
3415,SAN Ecuador
3416,Military - United States Navy
3417,Military - Royal Thai Air Force
3418,Eastern Air Lines
3419,Garuda Indonesia Airlines
3420,Air Canada
3421,Military - Republiof China Air Force
3422,Military - U.S. Navy
3423,Air Mali
3424,Air Taxi - Four Corners Aviation Inc.
3425,Military - U.S. Air Force
3426,CAAK
3427,TAME
3428,British Airways Helicopters
3429,Air Canada
3430,Bali International Air Service
3431,Bali International Air Service
3432,Air Taxi - Northern Air Services Inc.
3433,Las Vegas Airlines
3434,Transamerica Airlines
3435,Moore's Air Charter
3436,Aeroflot
3437,Korean Airlines
3438,Central Mountain Air Services
3439,CAAC
3440,Gulf Air
3441,Air Taxi
3442,Taiwan Airlines
3443,Aeroflot
3444,Air Taxi - Ozark Skyways Inc.
3445,TAM Lineas Aéreas Regional
3446,Burma Airways
3447,Air Illinois
3448,Pennsylvania Airlines
3449,TAAG Angola Airlines
3450,Austin Airways
3451,Air Taxi
3452,AVIANCA
3453,Nigeria Airways
3454,Iberia Airlines / Aviaco
3455,Air Taxi - Island Airlines
3456,TAMPA Colombia
3457,Inuvik Coastal Airways
3458,Aeroflot
3459,Military - Royal Jordanian Air Force
3460,Skycraft Air Transport
3461,Balkan Bulgarian Airlines
3462,North East Bolivian Airways
3463,Pelita Air Service
3464,Aeroflot
3465,Britt Airways
3466,Military - Ethiopian Air Force
3467,Military - Salvadoran Air Force
3468,Flight Safety Australia
3469,Taxi Aéreo del Guaviare
3470,Military - Japan Maritime Self Defense Force
3471,Scandinavian Airlines (SAS)
3472,Military - U.S. Air Force
3473,Air Taxi
3474,Aerosucre Colombia
3475,Lloyd Aereo Boliviano
3476,Military - U.S. Marine Corps
3477,Frigorifico Reyes
3478,State Airlines
3479,Líder Táxi Aéreo
3480,VOTEC / VOTEC
3481,Military - Egyptian Air Force
3482,Tierra del Fuego Province
3483,Zantop International Airlines
3484,Air Continental
3485,Air Taxi - Raco Helicopters Corp.
3486,TAM Lineas Aéreas Regional
3487,Coval Air
3488,Military - Philippine Air Force
3489,Military - U.S. Air Force
3490,Air Taxi
3491,South PacifiIsland Airways
3492,Air Taxi
3493,Vieques Air Link
3494,Bangladesh Biman
3495,Aeroflot
3496,Pioneer Airlines
3497,Aviation Enterprises
3498,Airfast Indonesia
3499,Air Taxi - Richards Aviation Inc.
3500,Wings West Airlines / Private
3501,Cameroon Airlines
3502,Talair
3503,Provincetown - Boston Airlines
3504,MMM Aero Services
3505,APRL
3506,AECA Cargo
3507,Military - Russian Air Force
3508,Air Niagara
3509,Air Taxi - Desert Flying Service
3510,Nahanni Air Services
3511,Aeroflot
3512,Labradore Airways
3513,Mililtary - Soviet Air Force
3514,Military - Russian Air Force
3515,Village Airways
3516,Euroair
3517,TAME
3518,Aeroflot
3519,Provincetown - Boston Airlines
3520,Military - Indian Air Force
3521,Air Taxi - Delaware Aviation LLC
3522,Fuerza Aérea del Peru
3523,Royal Nepal Airlines
3524,Aeroflot
3525,Eastern Air Lines
3526,TPI International Airways
3527,CAAC
3528,Cubana de Aviacion
3529,Air Taxi
3530,Galaxy Airlines
3531,Military - U.S. Air Force
3532,AIRES Colombia
3533,Aerolineas Centrales de Colombia
3534,Air Taxi - Air Trends Inc.
3535,Aeroflot
3536,North PacifiAirlines
3537,Air Taxi - Oklahoma Airways Inc.
3538,Military - Russian Air Force
3539,Air Taxi - Mercy Flights Inc.
3540,Dirgantara Air Services
3541,Iberia Airlines
3542,China Airlines (Taiwan)
3543,Air Mali
3544,Military - U.S. Air Force
3545,Military - U.S. Air Force
3546,SATENA
3547,YPF
3548,Air Taxi - Eidoarie Inc.
3549,Thai Airways
3550,American Airlines
3551,Air Taxi - Monument Valley Air Service
3552,Aeronica
3553,Carga Aereo Transportada
3554,Aeroflot / Soviet Air Force
3555,Military - U.S. Marine Corps
3556,Empresa Nacional de Transp.  Trabalho Aereo
3557,Air Taxi
3558,Acme Air
3559,Avensa
3560,General Aviation Inc.
3561,Trans World Airlines
3562,TABA
3563,Air India
3564,Air Taxi
3565,Aeroflot
3566,Air Ohio - Air Taxi
3567,Fuerza Aérea Colombiana
3568,Delta Air Lines
3569,Japan Air Lines
3570,Merpati Nusantara Airlines
3571,Alyemda Airlines
3572,Air Taxi - Jet Alaska
3573,British Airtours
3574,Bar Harbor Airlines
3575,Military - U.S. Air Force
3576,Douglas Airways
3577,Ariana Afghan Airlines
3578,Midwest Express
3579,Military - Soviet Air Force
3580,Air Taxi - Henson Airlines
3581,MAP
3582,Air Carriers Express Services Inc
3583,Air Albatross
3584,Nordeste Linhas Aéreas
3585,Pel Air
3586,Sabeni
3587,Aeroflot
3588,Mountain Air Cargo
3589,Burma Airways
3590,Jet Alaska
3591,Air Taxi- Hermans Air Inc.
3592,Military - U.S. Air Force
3593,Air Taxi
3594,Military - Indonesian Air Force
3595,EgyptAir
3596,Military - Angolan Air Force
3597,Arrow Airways
3598,Military - Royal Nepalese Air Force
3599,Private
3600,Aerovias de Guatemala SA
3601,Air Taxi
3602,VASP
3603,Aerocalifornia
3604,GLM Aviation
3605,China Airlines (Taiwan)
3606,Aeroflot
3607,Taxair
3608,Simmons Airlines
3609,Merpati Nusantara Airlines
3610,Goose Bay Air Services
3611,Ministerstvo Obshchestvo Mashinostroyeniya
3612,Military - French Air Force
3613,Military - Mozambique Air Force
3614,Mexicana
3615,Trans World Airlines
3616,Military - U.S. Air Force
3617,ACES Colombia
3618,Military - El Salvador Air Force
3619,Military - Republiof China Air Force
3620,Air Lanka
3621,Aeroflot
3622,Air Taxi - Islip Airco Inc.
3623,Military - French Naval Aviation
3624,Military - Armée de l'Air Malgache
3625,EgyptAir
3626,Loganair
3627,Military - U.S. Air Force
3628,Grand Canyon Airlines / Helitech
3629,Aeroflot
3630,Aeroflot
3631,Military - Zimbabwe Air Force
3632,Air Taxi
3633,Leeward Islands Air Transport
3634,Military - Honduran Air Force
3635,Sudan Airways
3636,Air Taxi
3637,Denver Air Center
3638,Southwest Airlift
3639,Aeromexico / Private
3640,Peninsula Air Services
3641,Pan American World Airways
3642,Military - U.S. Air Force
3643,Kondair
3644,AtlantiSoutheast Airlines
3645,East Indonesia Air Taxi
3646,Southern Air Transport
3647,Aeroflot
3648,Iran Air
3649,Military - Chilian Navy
3650,Air Taxi - New London Flying Services Inc.
3651,Government of Mozambique
3652,Aeroflot
3653,Private - WNBC
3654,Pakistan International Airlines
3655,Military - Nicaraguan Air Force
3656,Military - Iranian Air Force
3657,British International Helicopters
3658,Military - Afghan Republican Air Force
3659,Aeroflot
3660,CAAC
3661,Iraqi Airways
3662,Sunflower Airlines
3663,Military - Spanish Air Force.
3664,Varig
3665,Trillium Air
3666,Military - Ethiopian Air Force
3667,Skywest Airlines / Private.
3668,California Air Charter
3669,Air Reconnaissance Unit of Liberia
3670,Aero France
3671,Talair
3672,Military - Afghan Republican Air Force
3673,Skyworld Airlines (Ports of Call Inc.)
3674,Northwest Airlink
3675,Aeroflot
3676,Military - U.S. Air Force
3677,California Air National Guard
3678,Connie Kalitta Services
3679,Military - Afghan Republican Air Force
3680,Air Taxi
3681,Scanex Air
3682,Garuda Indonesia Airlines
3683,Burlington Air Express
3684,Air-Lift Commuter
3685,Sasco Air Lines
3686,Aeroflot
3687,American Eagle
3688,LOT Polish Airlines
3689,Air Manitoba
3690,Air Taxi
3691,YPFB Transportes Aereos
3692,Merpati Nusantara Airlines
3693,Missionary Aviation Fellowship
3694,Travel Air Flug
3695,Rutaca
3696,Bakhtar Afghan Airlines
3697,Military - Peruvian Air Force
3698,Aeroflot
3699,Burma Airways
3700,Philippine Air Lines
3701,Military - U.S. Air Force
3702,Air Afrique
3703,Belize Air International Ltd.
3704,DHL
3705,LAN
3706,China Southwest Airlines
3707,Northwest Airlines
3708,Oxaero Ltd.
3709,Thai Airways
3710,Military - Brazilian Air Force
3711,Aeroflot
3712,EgyptAir
3713,Air Taxi
3714,Burma Airways
3715,Aeroejecutivos Colombia
3716,Aero Transporti Italiani
3717,MAP
3718,Air Taxi - Flying School of the Cascades Inc.
3719,Air Malawi
3720,Kenn Borek Air
3721,Continental Airlines
3722,Ryan Air Services
3723,Flynn's Ferry Service
3724,Taiwan Airlines
3725,Trans Colorado AL / Continental Express
3726,South African Airways
3727,Korean Airlines
3728,Cooper Skybird Air Charters
3729,PacifiSouthwest Airlines
3730,Military - Peruvian Naval Aviation
3731,Talair
3732,Philippine Air Lines
3733,Military - Brazilian Air Force
3734,Air Littoral
3735,Air Taxi - Petroleum Helicopters Inc.
3736,Air Taxi
3737,Southcentral Air
3738,Panorama Air Tour
3739,Merpati Nasantara Airlines
3740,Condor Flugdienst
3741,Phoenix Air
3742,ETA - Empresa Transportes Aéreos
3743,Aeroflot
3744,Aeroflot
3745,Fuerza Aérea Panamena
3746,Air Taxi - Minuteman Aviation Inc.
3747,NFD - Nurnberger Flugdienst
3748,AV Air / American Eagle
3749,Aeroflot
3750,Talia Airways
3751,Commercial Airways (Comair)
3752,Transport Arien Transregional
3753,Military - Ecuadorian Air Force
3754,Military - U.S. Army
3755,AVIANCA
3756,Arax Airlines
3757,Kuwait Airways
3758,Military - Afghan Republican Air Force
3759,United Airways
3760,Chaillotine Air Service
3761,Aeroflot
3762,Military - Cuban Air Force
3763,Northeast Jet
3764,Shanxi Airlines
3765,Aloha Airlines
3766,Wideroe's Flyveselksap
3767,Jay Hawk Air - Air Taxi
3768,TACA
3769,Aeronica
3770,Starair
3771,North American Sabreliner 40
3772,Military - U.S. Air Force
3773,Austral Lineas Aeras (Argentina)
3774,Military - Mozambique Air Force
3775,Air France
3776,Iran Air
3777,Lineas Aéreas Suramericanas
3778,TACA
3779,Angola Air Charter
3780,Air Taxi - Temesco Helicopters Inc.
3781,Balkan Bulgarian Airlines
3782,Geoterrex
3783,Military - Afghan Republican Air Force
3784,Military - Pakistan Air Force
3785,MD Air Services
3786,Kinair Cargo
3787,Aeroflot
3788,Military - Italian Air Force
3789,CAAC
3790,Transporte Aereo Federal
3791,Aerocaribe
3792,Delta Air Lines
3793,Wrangell Air Service
3794,Hang Khong (Vietnam)
3795,TAME Ecuador
3796,Bradley Air Services
3797,Ethiopian Airlines
3798,Military - Afghan Republican Air Force
3799,Military - U.S. Air Force
3800,Air Taxi - Northern Arizona Aircraft Inc.
3801,Uganda Airlines
3802,Vayudoot
3803,Indian Airlines
3804,Aero Peru
3805,LOT Polish Airlines
3806,Air Taxi - TAJ FBO Co.
3807,Wasa Wings
3808,JC Air
3809,Air Littoral
3810,Aero Club Libya
3811,Aeroflot
3812,T & G Aviation
3813,Military - Afghan Republican Air Force
3814,Military - Russian Air Force / Military - Russian Air Force
3815,GAS Air
3816,Broughton Air Servces
3817,Pan American World Airways
3818,Mid PacifiAir
3819,British Midland Airways
3820,Bradley Air Services
3821,Aerolineas La Paz
3822,Military - Canadian Army
3823,Military - U.S. Air Force
3824,Burma Airways
3825,RAM
3826,Independent Air Inc.
3827,Tarom
3828,Flying Tiger Line
3829,Air Taxi - Las Vegas Flyers Inc.
3830,United Air Lines
3831,Albancion Circulo
3832,Transfair
3833,Air Ontario
3834,Aero Condor
3835,Evergreen International Airlines
3836,Military - U.S. Marine Corps
3837,Transbrasil
3838,Europe Aero Service EAS
3839,SATENA
3840,Aerosucre Colombia
3841,Aero Cozumel
3842,Southern Express
3843,Holmstoem Air
3844,Aero Asahi
3845,Surinam Airways
3846,Aerotaca
3847,SceniAir Tours
3848,Interflug
3849,Ariana Afghan Airlines
3850,Fuerza Aérea del Peru
3851,Formosa Airlines
3852,Cameroon Airlines
3853,Somali Airlines
3854,Calair
3855,Air Taxi - Centre Airlines Inc.
3856,United Air Lines
3857,Aeroflot
3858,Talair
3859,Philippine Air Lines
3860,Military - Afghan Republican Air Force
3861,Military - Angolan Air Force
3862,Korean Airlines
3863,Universal Airlines
3864,Air Freight New Zealand
3865,OlympiAviation
3866,RRC Air Service
3867,Aspring Air
3868,Private
3869,China Eastern Airlines
3870,Air Taxi
3871,Pakistan International Airlines
3872,Bay Land Aviation
3873,Cubana de Aviacion
3874,Varig
3875,Partnair
3876,Merpati Nusantara Airlines
3877,Wehite Cap Aviation
3878,Union des Transportes Aeriens
3879,Boeing KC-135E
3880,USAir
3881,Military - Afghan Republican Air Force
3882,Military - Afghan Republican Air Force
3883,Vayudoot
3884,Skylink Airlines
3885,Nile Safaris Aviation
3886,Grand Canyon Airlines
3887,MAP
3888,Military - U.S. Air Force
3889,Winchester Air
3890,TAUSA
3891,Air Taxi - Paramount Aviation Corp.
3892,Aeroflot
3893,TAN
3894,China Airlines (Taiwan)
3895,Military - Soviet Air Force
3896,Aloha Island Air
3897,Weasua Airtransport
3898,Military - Royal Lesotho Defence Force
3899,Air Express
3900,Aeroflot
3901,Military - People's Army/ Military - Peoples Air Force
3902,Korean Airlines
3903,AVIANCA
3904,Tepper Aviation
3905,Lineas Aéreas Cave
3906,New England Airlines
3907,Military - U.S. Army
3908,Military - Bolivian Air Force
3909,Helicopteros Nacionales de Colombia
3910,United Express
3911,Tarom
3912,Air Fiordland
3913,Pelita Air Service
3914,Aeroflot
3915,SANSA
3916,Federal Express
3917,Aeroflite Services
3918,Military - Venezuelan Navy
3919,AVIANCA
3920,Airfast Services
3921,Military - Congolese Air Force
3922,Airborne Express
3923,Wiggins Airways
3924,TAM (Brazil)
3925,Indian Airlines
3926,Military - Zambian Air Force
3927,Federal Express
3928,Military - Indian Air Force
3929,MIAT - Mongolian Airlines
3930,Sinquanon Management - Air Taxi
3931,Helicsa
3932,TAN Honduras
3933,Cubana de Aviacion
3934,Aeroflot
3935,Military - Angolan Air Force
3936,Air Taxi - Transamerica
3937,Wideroe's Flyveselksap
3938,Aeroperlas
3939,Military - Zairean Air Force
3940,MATS - Manila Aero Transport System
3941,Frontier Air
3942,Military - Royal Air Force
3943,Aerial Transit Company
3944,Avicsa
3945,Philippine Air Lines
3946,Air North Queensland
3947,Military - Luftwaffe
3948,Aerolift Philippines
3949,Ptarmigan Airways
3950,TABA
3951,British Airways
3952,Air Taxi - Trail Lake Flying Service Inc.
3953,Air Taxi - Aero West Aviation Inc.
3954,Douglas Airways
3955,Eagle Air
3956,Military - Afghan Republican Air Force
3957,Servicio Expresso Nacional
3958,Aeroflot
3959,Military - Afghan Republican Air Force
3960,Military - Republiof China Air Force
3961,Private - Omniflight Helicopters
3962,Military - Russian Air Force
3963,Military - U.S. Air Force
3964,Frontier Flying Service
3965,Faucett
3966,Nuna Air
3967,Aeroflot
3968,SUDENE
3969,HiTech Helicopters
3970,Iraqi Airways
3971,China Southwest Airlines / Xiamen Airlines
3972,Eastern Air Lines
3973,BAFIN
3974,Cubana de Aviacion
3975,MAP - Ministerstvo Aviatsionnoi Promyshlennosti
3976,Alitalia
3977,SATENA
3978,Aeroflot
3979,Ryan International Airlines
3980,Bangkok Airways
3981,Eitos
3982,Northwest Airlines/ Northwest Airlines
3983,Sudania Air Cargo
3984,Pelita Air Service
3985,MarkAir Commuter
3986,Military - Venezuelan Navy
3987,Belair - Air Taxi
3988,Merpati Nusantara Airlines
3989,Lockheed AC-130H Hercules
3990,USAir / Skywest Airlilnes
3991,Military - HelleniAir Force
3992,Macon Horizons - Air Taxi
3993,Air Taxi - Richmor Aviation
3994,Military - Ecuadorean Air Force
3995,LAN
3996,United Air Lines
3997,Linea Aeropostal Venezolana
3998,Luft-Taxi Emsland
3999,Duncan Aircraft Sales
4000,Transafrik
4001,Conesul Taxi Aéreo
4002,Broward Aviation Services - Air Taxi
4003,Military - Royal Saudi Air Force
4004,Military - U.S. Navy / Military -  U.S. Navy
4005,Uzbek Civil Aviation Administration
4006,Military - Indian Air Force
4007,TropiAir - Air Taxi
4008,Central Mountain Air Services
4009,Private
4010,AtlantiSoutheast Airlines
4011,Air Tahiti
4012,Nile Safaris Aviation
4013,Merpati Nusantara Airlines
4014,Air Taxi - Air Grand Canyon Inc.
4015,ADES Colombia
4016,Aeroflot
4017,Metro Cargo
4018,Lauda Air
4019,Agape Flight Inc.
4020,Carib Air Transport
4021,Aerosucre Colombia
4022,Aeroflot
4023,Okada Air
4024,Helicol Colombia
4025,Aerochasqui
4026,L'Express Airlines
4027,Nationair (chartered by Nigeria Airways)
4028,Solomon Islands Airlines
4029,Jetstream Inc.
4030,Air Taxi -Wilderness Aviation Inc.
4031,Vanair
4032,Avalki Air
4033,Tarom
4034,Air Taxi - Haines Airways Inc.
4035,Transports Aériens de la Guinee-Bissau
4036,Indian Airlines
4037,Temsco Airlines
4038,Air Taxi - Bohemia Inc.
4039,Airtech Rajawaldi Udara
4040,Dirgantara Air Services
4041,Continental Express
4042,Aeroflot
4043,Lineas Aéreas Colombianas
4044,Ethiopian Airlines
4045,Canair Cargo
4046,Aeroflot
4047,Aeroflot
4048,CORAL Colombia
4049,Military - Indonesian Air Force
4050,Deraya Air Taxi
4051,EDELCA
4052,Bali International Air Service
4053,Corporate Mobility Inc. - Private
4054,Military - Royal Canadian Air Force
4055,Military - Azerbaijan Air Force
4056,Aeroflot
4057,Nordeste Linhas Aereas
4058,Baron Aviation
4059,Aeroflot
4060,Military - Soviet Air Force
4061,Air Taxi - Airis Helicopters Inc.
4062,Azerbaijani Airlines
4063,STASA
4064,Tartarstan Airlines
4065,Military - Força Aérea Brasileira
4066,Las Vegas Airlines
4067,Bruno Air
4068,ClassiWings
4069,Scandinavian Airlines (SAS)
4070,Eagle Aviation
4071,China Airlines (Taiwan)
4072,Commutair
4073,Air Taxi - Air Vegas Inc.
4074,Air Inter
4075,Air Rainbow
4076,Military - Azerbaijan Air Force
4077,Nordeste Linhas Aéreas
4078,Military - U.S. Air Force
4079,Gambcrest
4080,ATI
4081,Aerolineas Argentinas
4082,Frigorifico Santa Rita
4083,Lina Congo
4084,CC Air
4085,USAir
4086,Aeroflot
4087,Golden Star Air Cargo
4088,Kamchatavia
4089,Air Bissau
4090,Taiwan Airlines
4091,Talair
4092,Military - Kenyan Air Force
4093,Air Taxi - Basco Flying Service Inc.
4094,Perris Valley Aviation
4095,SceniAir Tours
4096,Saha Airline Services
4097,Military - U.S. Air Force
4098,COPA (Panama)
4099,American Eagle
4100,GP Express Airlines
4101,Jet Charter Group
4102,Air taxi
4103,Adventure Airlines
4104,VASP
4105,Krasnoyarskavia
4106,Caribbean Air Carrier - Air Taxi
4107,Military - Sri Lanka Air Force
4108,ArctiCircle Air Service
4109,Military - Russian Air Force
4110,Military - Unified Yemen Air Force
4111,Georgian Air
4112,Mandala Airlines
4113,Volga-Dnepr Airlines
4114,Aero Eslava
4115,Crasa - Air Taxi
4116,Air Taxi - Western Helicopter Inc.
4117,Pakistan International Airlines
4118,Trans World Airlines
4119,Thai Airways
4120,China General Aviation Corporation
4121,Servicios Aereos Santa Ana
4122,Lone Star Airlines
4123,Aeroflot
4124,NewCal Aviation
4125,Military - Salvadorian Air Force
4126,Military - Peruvian Air Force - TANS
4127,Professional Aviation Services
4128,EXA Inc.
4129,Expresso Aéreo
4130,Kamchatavia
4131,Air Taxi - Hawaii Helicopters Inc.
4132,Aero Ejecutivos
4133,Avesca Colombia
4134,Yakutavia
4135,Military - Federal Nigerian Air Force
4136,El Al
4137,Miltiary - U.S. Airforce
4138,Wuhan Airlines
4139,Kiev Production Association
4140,Merpati Nusantara Airlines
4141,Syktyvkar Avia
4142,Military - Peruvian Air Force
4143,Aeroflot
4144,Air Taxi - Alpine Aviation
4145,Air Taxi - Baker Aviation Inc.
4146,Military - Russian Air Force
4147,Military - Indian Air Force
4148,Vietnam Airlines
4149,Aerocaribbean - Charter
4150,Air Taxi - Wilderness Aviation Inc.
4151,China Southern Airlines
4152,Military - U.S. Air Force / Military - U.S. Air Force
4153,Aero Sudpacifico
4154,Scibe Airlift Cargo Zaire
4155,Martinair Holland NV
4156,Libya Arab Airlines / Military -  Libya Air Force
4157,Air Taxi - South Coast Helicopters Inc.
4158,Lufthansa Cityline
4159,Bouraq Indonesia Airlines
4160,Titan Airways
4161,Central Mountain Air Services
4162,Trans Service Airlift
4163,Pan Malaysian Air Transport
4164,Iran Air Tours  /  Military - Iranian Air Force
4165,Military - Afghan Republican Air Force
4166,Cargo Three Panama
4167,Formosa Airlines
4168,Palair Macedonian
4169,Air Taxi - Guinn Flying Service
4170,West Aviation
4171,Oeste Linhas Aereas
4172,Japan Air Lines
4173,Private
4174,Air Taxi - Sea PacifiInc.
4175,Linea Aeropostal Venezolana
4176,China Eastern Airlines
4177,Private
4178,MIAT - Mongolian Airlines
4179,Indian Airlines
4180,Military - Afghan Republican Air Force
4181,Military - Zambian Air Force
4182,GP Express Airlines
4183,Fiji Air
4184,Carga del Caribe
4185,SAM Colombia
4186,Aerotaca
4187,Sasco Air Lines
4188,Southwest Air
4189,Merpati Nasantara Airlines
4190,Tajikistan Airlines
4191,Merpati Nusantara Airlines
4192,Military - Georgian Air Force
4193,Hyannis Air Service - Air Taxi
4194,Private
4195,China Northwest Airlines
4196,Asiana Airlines
4197,Hornbill Airways
4198,Everest Air
4199,Air Taxi - Air Medical Leasing
4200,American International Airways
4201,Sakha Airlines
4202,Tajikistan Airlines
4203,Lufthansa
4204,Transair Georgia Airlines
4205,Transair Georgia Airlines
4206,Transair Georgia Airlines
4207,Military - Georgian Air Force
4208,Hibiscus Air
4209,China Eastern Airlines
4210,Wideroe's Flyveselksap
4211,Roadrunner Airlines
4212,Air Manitoba
4213,China Northern Airlines
4214,Magistralnye Avialinii
4215,Aviaimpex (Macedonia)
4216,Aerovias de Guatemala SA
4217,Express Airlines - Northwest Airlink
4218,ArctiWings & Rotors
4219,Air Senegal / Gambia Airways
4220,Lao Aviation
4221,Military - Philippine Air Force
4222,Air Taxi - Martin Aviation LP
4223,Kuban Airlines
4224,Baikal Air
4225,Seaview Aviation
4226,Kimura International
4227,AtlantiCoast Airlines (United Express)
4228,Scibe Airlift Cargo Zaire
4229,North Western Air Transport
4230,Expresso Aéreo
4231,British World Airways
4232,Continental Airlines
4233,Sahara
4234,Jetcraft
4235,Military - U.S. Air Force
4236,Military - Iranian Air Force
4237,Salair
4238,Chalk's International Airlines
4239,Aurukun Air Services
4240,Orion - Air Taxi
4241,Military - Royal Air Force
4242,Aeroflot Russian International Airways
4243,Military - U.S. Air Force / Military U.S. Air Force
4244,Air Taxi - El Aero Services Inc.
4245,KLM Cityhopper
4246,TAME
4247,Rwanda Government
4248,Military - U.S. Army / Military U.S. Army
4249,Dirgantara Air Services
4250,China Airlines (Taiwan)
4251,Action Airlines
4252,Lineas Aereas de los Libertadores
4253,Rico Taxi Aero
4254,Arall
4255,Transoriente Colombia
4256,Air Taxi - Uyak Air Services Inc.
4257,China Northwest Airlines
4258,Aerolineas Cuahonte
4259,TAESA
4260,Merpati Nusantara Airlines
4261,Air Taxi - Sun Western Flyers Inc.
4262,Air Ivorie
4263,Military - Dostum-Galboddin Militia
4264,Airbus Industrie
4265,Air Mauritanie
4266,USAir
4267,Air Taxi - Peninsula Airways
4268,Air Taxi - Papillion Helicopters Ltd.
4269,Air Martinique
4270,Sankuru Air Service
4271,Alas Chiricanas
4272,Airfast Services
4273,Military - Russian Air Force
4274,Korean Airlines
4275,Air Taxi - Talon Air Services Inc.
4276,Air Taxi - National Helicopters
4277,Air Taxi - Lake Clark Air Inc.
4278,Royal Air Maroc
4279,USAir
4280,Aerocontroctors - Charter
4281,PacifiCoastal Airlines
4282,Oriental Airlines
4283,Heavylift Cargo Airlines
4284,Cheremshanka Airlines
4285,TAM Paraguay
4286,Radeair
4287,Arsenyev Aviation Production Association
4288,SL Aviation Services
4289,SELVA
4290,Iran Asseman Airlines
4291,Military - Brazilian Air Force
4292,Military - Angolan Air Force
